Lead_ID,Counselling,Application,Enrolled,Test_Score
L13750,No,No,No,
L13751,Yes,Yes,No,65
L13752,No,No,No,
L13753,Yes,Yes,Yes,78
L13754,Yes,Yes,Yes,76
L13755,Yes,Yes,No,73
L13756,No,No,No,
L13757,Yes,No,No,
L13758,Yes,Yes,No,56
L13759,Yes,No,No,
L13760,Yes,Yes,Yes,74
L13761,Yes,Yes,No,77
L13762,No,No,No,
L13763,Yes,Yes,Yes,74
L13764,Yes,No,No,
L13765,Yes,No,No,
L13766,Yes,No,No,
L13767,Yes,No,No,
L13768,No,No,No,
L13769,Yes,Yes,Yes,62
L13770,Yes,No,No,
L13771,Yes,Yes,Yes,89
L13772,No,No,No,
L13773,Yes,Yes,No,65
L13774,Yes,Yes,Yes,75
L13775,No,No,No,
L13776,No,No,No,
L13777,No,No,No,
L13778,No,No,No,
L13779,No,No,No,
L13780,No,No,No,
L13781,No,No,No,
L13782,Yes,No,No,
L13783,Yes,Yes,No,64
L13784,Yes,Yes,No,68
L13785,Yes,Yes,No,60
L13786,Yes,Yes,No,68
L13787,No,No,No,
L13788,Yes,Yes,Yes,83
L13789,Yes,Yes,Yes,84
L13790,Yes,Yes,Yes,75
L13791,Yes,Yes,Yes,82
L13792,Yes,Yes,No,70
L13793,Yes,Yes,No,60
L13794,Yes,No,No,
L13795,Yes,Yes,Yes,84
L13796,Yes,No,No,
L13797,Yes,No,No,
L13798,No,No,No,
L13799,No,No,No,
L13800,Yes,Yes,Yes,68
L13801,No,No,No,
L13802,Yes,Yes,No,67
L13803,No,No,No,
L13804,Yes,No,No,
L13805,Yes,Yes,Yes,68
L13806,Yes,Yes,No,60
L13807,Yes,Yes,No,63
L13808,No,No,No,
L13809,Yes,Yes,Yes,75
L13810,Yes,Yes,No,66
L13811,Yes,Yes,Yes,85
L13812,Yes,No,No,
L13813,No,No,No,
L13814,Yes,No,No,
L13815,Yes,Yes,Yes,74
L13816,Yes,No,No,
L13817,Yes,Yes,No,60
L13818,Yes,Yes,Yes,74
L13819,Yes,Yes,Yes,77
L13820,Yes,Yes,Yes,71
L13821,Yes,No,No,
L13822,Yes,Yes,No,61
L13823,No,No,No,
L13824,Yes,Yes,Yes,76
L13825,Yes,Yes,No,70
L13826,Yes,No,No,
L13827,Yes,Yes,Yes,76
L13828,Yes,No,No,
L13829,Yes,No,No,
L13830,Yes,No,No,
L13831,Yes,Yes,Yes,72
L13832,No,No,No,
L13833,Yes,Yes,Yes,66
L13834,No,No,No,
L13835,Yes,Yes,No,70
L13836,Yes,Yes,No,77
L13837,Yes,Yes,No,60
L13838,Yes,Yes,Yes,70
L13839,No,No,No,
L13840,Yes,No,No,
L13841,No,No,No,
L13842,Yes,No,No,
L13843,Yes,No,No,
L13844,No,No,No,
L13845,Yes,Yes,Yes,76
L13846,Yes,No,No,
L13847,Yes,No,No,
L13848,Yes,Yes,Yes,79
L13849,Yes,Yes,No,62
L13850,No,No,No,
L13851,Yes,No,No,
L13852,Yes,No,No,
L13853,Yes,No,No,
L13854,Yes,Yes,No,61
L13855,Yes,No,No,
L13856,Yes,No,No,
L13857,Yes,No,No,
L13858,Yes,Yes,No,57
L13859,Yes,Yes,No,70
L13860,No,No,No,
L13861,Yes,No,No,
L13862,Yes,No,No,
L13863,No,No,No,
L13864,No,No,No,
L13865,Yes,No,No,
L13866,Yes,No,No,
L13867,Yes,No,No,
L13868,Yes,Yes,Yes,72
L13869,Yes,Yes,No,69
L13870,No,No,No,
L13871,Yes,Yes,No,58
L13872,Yes,Yes,Yes,70
L13873,Yes,Yes,Yes,74
L13874,Yes,Yes,Yes,80
L13875,Yes,Yes,No,56
L13876,Yes,Yes,Yes,75
L13877,Yes,No,No,
L13878,Yes,No,No,
L13879,Yes,No,No,
L13880,Yes,Yes,No,79
L13881,Yes,Yes,Yes,76
L13882,No,No,No,
L13883,Yes,Yes,Yes,89
L13884,No,No,No,
L13885,Yes,No,No,
L13886,No,No,No,
L13887,Yes,Yes,No,74
L13888,No,No,No,
L13889,No,No,No,
L13890,Yes,No,No,
L13891,Yes,No,No,
L13892,Yes,Yes,Yes,80
L13893,Yes,Yes,No,67
L13894,Yes,No,No,
L13895,No,No,No,
L13896,No,No,No,
L13897,No,No,No,
L13898,Yes,Yes,No,58
L13899,No,No,No,
L13900,Yes,Yes,Yes,78
L13901,No,No,No,
L13902,Yes,Yes,Yes,65
L13903,No,No,No,
L13904,Yes,No,No,
L13905,Yes,Yes,Yes,79
L13906,No,No,No,
L13907,No,No,No,
L13908,No,No,No,
L13909,Yes,No,No,
L13910,Yes,Yes,Yes,83
L13911,Yes,Yes,No,62
L13912,Yes,Yes,No,63
L13913,No,No,No,
L13914,Yes,No,No,
L13915,No,No,No,
L13916,Yes,Yes,No,71
L13917,Yes,No,No,
L13918,Yes,No,No,
L13919,No,No,No,
L13920,Yes,No,No,
L13921,Yes,No,No,
L13922,Yes,No,No,
L13923,Yes,Yes,Yes,84
L13924,No,No,No,
L13925,No,No,No,
L13926,Yes,Yes,No,78
L13927,No,No,No,
L13928,Yes,Yes,No,74
L13929,No,No,No,
L13930,Yes,Yes,No,60
L13931,No,No,No,
L13932,No,No,No,
L13933,Yes,No,No,
L13934,Yes,Yes,No,55
L13935,Yes,Yes,No,56
L13936,Yes,No,No,
L13937,Yes,No,No,
L13938,Yes,Yes,No,61
L13939,Yes,Yes,No,63
L13940,Yes,No,No,
L13941,No,No,No,
L13942,Yes,No,No,
L13943,Yes,Yes,Yes,68
L13944,Yes,Yes,No,58
L13945,No,No,No,
L13946,Yes,Yes,Yes,72
L13947,No,No,No,
L13948,Yes,No,No,
L13949,No,No,No,
L13950,Yes,Yes,Yes,76
L13951,No,No,No,
L13952,Yes,Yes,Yes,75
L13953,Yes,No,No,
L13954,Yes,Yes,No,64
L13955,No,No,No,
L13956,Yes,No,No,
L13957,No,No,No,
L13958,Yes,Yes,Yes,73
L13959,Yes,Yes,No,63
L13960,Yes,Yes,No,55
L13961,Yes,No,No,
L13962,Yes,No,No,
L13963,No,No,No,
L13964,No,No,No,
L13965,No,No,No,
L13966,Yes,Yes,Yes,76
L13967,Yes,No,No,
L13968,Yes,Yes,Yes,85
L13969,No,No,No,
L13970,Yes,No,No,
L13971,No,No,No,
L13972,No,No,No,
L13973,No,No,No,
L13974,No,No,No,
L13975,Yes,Yes,No,69
L13976,Yes,Yes,No,69
L13977,Yes,Yes,Yes,65
L13978,Yes,Yes,No,73
L13979,Yes,No,No,
L13980,Yes,No,No,
L13981,Yes,Yes,Yes,79
L13982,Yes,Yes,No,74
L13983,Yes,Yes,Yes,68
L13984,Yes,Yes,No,52
L13985,Yes,Yes,Yes,73
L13986,No,No,No,
L13987,No,No,No,
L13988,No,No,No,
L13989,Yes,Yes,Yes,84
L13990,No,No,No,
L13991,No,No,No,
L13992,Yes,Yes,Yes,81
L13993,Yes,No,No,
L13994,Yes,No,No,
L13995,Yes,Yes,No,70
L13996,No,No,No,
L13997,Yes,Yes,Yes,71
L13998,No,No,No,
L13999,Yes,No,No,
L14000,No,No,No,
L14001,Yes,No,No,
L14002,Yes,No,No,
L14003,Yes,No,No,
L14004,Yes,Yes,No,65
L14005,Yes,No,No,
L14006,Yes,No,No,
L14007,Yes,No,No,
L14008,No,No,No,
L14009,Yes,Yes,Yes,76
L14010,Yes,Yes,Yes,69
L14011,No,No,No,
L14012,Yes,No,No,
L14013,No,No,No,
L14014,Yes,Yes,No,58
L14015,No,No,No,
L14016,Yes,Yes,Yes,74
L14017,No,No,No,
L14018,No,No,No,
L14019,Yes,Yes,No,56
L14020,No,No,No,
L14021,Yes,Yes,No,55
L14022,Yes,No,No,
L14023,Yes,Yes,No,64
L14024,Yes,Yes,No,61
L14025,No,No,No,
L14026,Yes,No,No,
L14027,No,No,No,
L14028,Yes,Yes,Yes,74
L14029,Yes,Yes,Yes,72
L14030,Yes,No,No,
L14031,No,No,No,
L14032,Yes,Yes,No,77
L14033,No,No,No,
L14034,No,No,No,
L14035,Yes,Yes,No,69
L14036,Yes,No,No,
L14037,No,No,No,
L14038,Yes,No,No,
L14039,Yes,No,No,
L14040,No,No,No,
L14041,No,No,No,
L14042,No,No,No,
L14043,Yes,No,No,
L14044,Yes,Yes,Yes,72
L14045,Yes,No,No,
L14046,Yes,Yes,Yes,83
L14047,Yes,No,No,
L14048,Yes,No,No,
L14049,No,No,No,
L14050,Yes,No,No,
L14051,No,No,No,
L14052,No,No,No,
L14053,Yes,Yes,Yes,66
L14054,No,No,No,
L14055,Yes,No,No,
L14056,No,No,No,
L14057,No,No,No,
L14058,Yes,No,No,
L14059,No,No,No,
L14060,Yes,No,No,
L14061,Yes,No,No,
L14062,Yes,No,No,
L14063,Yes,Yes,Yes,68
L14064,Yes,Yes,No,58
L14065,No,No,No,
L14066,No,No,No,
L14067,Yes,Yes,No,69
L14068,Yes,No,No,
L14069,Yes,Yes,No,70
L14070,No,No,No,
L14071,No,No,No,
L14072,Yes,No,No,
L14073,Yes,Yes,Yes,83
L14074,Yes,Yes,No,62
L14075,Yes,No,No,
L14076,Yes,Yes,Yes,71
L14077,Yes,Yes,Yes,71
L14078,Yes,Yes,Yes,71
L14079,No,No,No,
L14080,No,No,No,
L14081,Yes,Yes,No,61
L14082,Yes,No,No,
L14083,No,No,No,
L14084,No,No,No,
L14085,Yes,No,No,
L14086,Yes,No,No,
L14087,Yes,No,No,
L14088,Yes,Yes,Yes,76
L14089,Yes,Yes,No,69
L14090,Yes,Yes,No,68
L14091,Yes,No,No,
L14092,Yes,Yes,No,61
L14093,No,No,No,
L14094,No,No,No,
L14095,Yes,No,No,
L14096,No,No,No,
L14097,Yes,No,No,
L14098,Yes,No,No,
L14099,No,No,No,
L14100,Yes,No,No,
L14101,No,No,No,
L14102,Yes,No,No,
L14103,Yes,Yes,Yes,66
L14104,Yes,Yes,No,65
L14105,No,No,No,
L14106,Yes,No,No,
L14107,Yes,Yes,Yes,80
L14108,Yes,No,No,
L14109,Yes,No,No,
L14110,No,No,No,
L14111,Yes,No,No,
L14112,No,No,No,
L14113,Yes,No,No,
L14114,No,No,No,
L14115,Yes,Yes,No,61
L14116,Yes,Yes,Yes,67
L14117,No,No,No,
L14118,Yes,No,No,
L14119,Yes,Yes,Yes,78
L14120,Yes,Yes,Yes,75
L14121,Yes,Yes,Yes,65
L14122,Yes,Yes,No,51
L14123,No,No,No,
L14124,Yes,No,No,
L14125,No,No,No,
L14126,No,No,No,
L14127,Yes,No,No,
L14128,Yes,Yes,No,63
L14129,Yes,Yes,No,63
L14130,Yes,No,No,
L14131,No,No,No,
L14132,Yes,No,No,
L14133,Yes,Yes,No,69
L14134,Yes,No,No,
L14135,No,No,No,
L14136,Yes,Yes,No,69
L14137,No,No,No,
L14138,Yes,Yes,Yes,68
L14139,No,No,No,
L14140,No,No,No,
L14141,Yes,Yes,Yes,81
L14142,No,No,No,
L14143,No,No,No,
L14144,No,No,No,
L14145,Yes,No,No,
L14146,Yes,No,No,
L14147,Yes,Yes,Yes,72
L14148,No,No,No,
L14149,No,No,No,
L14150,No,No,No,
L14151,Yes,Yes,No,68
L14152,Yes,Yes,No,65
L14153,Yes,No,No,
L14154,Yes,Yes,No,62
L14155,Yes,No,No,
L14156,No,No,No,
L14157,Yes,Yes,Yes,76
L14158,No,No,No,
L14159,Yes,Yes,No,64
L14160,Yes,Yes,No,62
L14161,Yes,No,No,
L14162,Yes,Yes,No,55
L14163,Yes,Yes,No,73
L14164,Yes,No,No,
L14165,Yes,Yes,Yes,83
L14166,Yes,Yes,No,59
L14167,No,No,No,
L14168,Yes,Yes,Yes,65
L14169,Yes,Yes,Yes,75
L14170,Yes,No,No,
L14171,Yes,Yes,Yes,76
L14172,Yes,No,No,
L14173,Yes,Yes,No,63
L14174,Yes,Yes,No,67
L14175,No,No,No,
L14176,Yes,Yes,No,62
L14177,Yes,No,No,
L14178,Yes,Yes,Yes,75
L14179,No,No,No,
L14180,No,No,No,
L14181,No,No,No,
L14182,Yes,No,No,
L14183,Yes,No,No,
L14184,Yes,Yes,Yes,67
L14185,Yes,Yes,Yes,72
L14186,Yes,No,No,
L14187,Yes,Yes,No,64
L14188,Yes,No,No,
L14189,No,No,No,
L14190,Yes,No,No,
L14191,Yes,Yes,Yes,76
L14192,Yes,Yes,Yes,69
L14193,No,No,No,
L14194,Yes,No,No,
L14195,Yes,Yes,Yes,75
L14196,Yes,Yes,Yes,69
L14197,Yes,Yes,Yes,72
L14198,Yes,No,No,
L14199,Yes,Yes,Yes,72
L14200,Yes,No,No,
L14201,Yes,No,No,
L14202,Yes,Yes,No,57
L14203,No,No,No,
L14204,No,No,No,
L14205,Yes,Yes,No,79
L14206,Yes,Yes,No,70
L14207,Yes,Yes,No,58
L14208,Yes,No,No,
L14209,Yes,Yes,Yes,65
L14210,Yes,No,No,
L14211,Yes,No,No,
L14212,Yes,Yes,Yes,72
L14213,Yes,No,No,
L14214,No,No,No,
L14215,Yes,Yes,No,61
L14216,Yes,No,No,
L14217,Yes,No,No,
L14218,No,No,No,
L14219,Yes,No,No,
L14220,No,No,No,
L14221,No,No,No,
L14222,Yes,Yes,Yes,84
L14223,Yes,No,No,
L14224,Yes,No,No,
L14225,Yes,No,No,
L14226,No,No,No,
L14227,Yes,No,No,
L14228,Yes,Yes,Yes,76
L14229,Yes,Yes,No,66
L14230,Yes,No,No,
L14231,Yes,No,No,
L14232,No,No,No,
L14233,Yes,Yes,Yes,82
L14234,Yes,Yes,No,57
L14235,No,No,No,
L14236,Yes,Yes,Yes,69
L14237,Yes,No,No,
L14238,Yes,No,No,
L14239,Yes,Yes,Yes,77
L14240,Yes,Yes,No,54
L14241,Yes,Yes,No,77
L14242,Yes,Yes,Yes,80
L14243,No,No,No,
L14244,Yes,Yes,No,64
L14245,No,No,No,
L14246,No,No,No,
L14247,Yes,No,No,
L14248,Yes,Yes,No,51
L14249,Yes,No,No,
L14250,Yes,Yes,No,63
L14251,Yes,Yes,No,73
L14252,No,No,No,
L14253,Yes,Yes,Yes,73
L14254,No,No,No,
L14255,No,No,No,
L14256,Yes,Yes,Yes,60
L14257,No,No,No,
L14258,No,No,No,
L14259,No,No,No,
L14260,Yes,No,No,
L14261,Yes,Yes,Yes,75
L14262,Yes,Yes,Yes,71
L14263,Yes,Yes,Yes,63
L14264,Yes,Yes,No,62
L14265,Yes,Yes,No,66
L14266,Yes,Yes,No,65
L14267,Yes,No,No,
L14268,No,No,No,
L14269,Yes,No,No,
L14270,Yes,Yes,No,61
L14271,Yes,Yes,No,68
L14272,Yes,Yes,No,60
L14273,No,No,No,
L14274,Yes,Yes,Yes,69
L14275,No,No,No,
L14276,Yes,No,No,
L14277,Yes,Yes,No,50
L14278,Yes,No,No,
L14279,Yes,Yes,No,64
L14280,Yes,Yes,No,60
L14281,Yes,Yes,No,61
L14282,Yes,No,No,
L14283,No,No,No,
L14284,Yes,No,No,
L14285,Yes,Yes,Yes,75
L14286,Yes,No,No,
L14287,Yes,No,No,
L14288,Yes,Yes,Yes,78
L14289,Yes,Yes,No,62
L14290,Yes,No,No,
L14291,No,No,No,
L14292,Yes,No,No,
L14293,Yes,No,No,
L14294,No,No,No,
L14295,Yes,Yes,No,61
L14296,Yes,Yes,Yes,79
L14297,No,No,No,
L14298,No,No,No,
L14299,No,No,No,
L14300,Yes,No,No,
L14301,No,No,No,
L14302,Yes,No,No,
L14303,Yes,No,No,
L14304,No,No,No,
L14305,Yes,No,No,
L14306,Yes,Yes,No,58
L14307,No,No,No,
L14308,Yes,Yes,No,66
L14309,Yes,Yes,No,69
L14310,No,No,No,
L14311,No,No,No,
L14312,No,No,No,
L14313,Yes,No,No,
L14314,Yes,No,No,
L14315,No,No,No,
L14316,No,No,No,
L14317,Yes,Yes,Yes,73
L14318,No,No,No,
L14319,Yes,Yes,No,55
L14320,Yes,Yes,Yes,80
L14321,Yes,Yes,Yes,73
L14322,Yes,Yes,Yes,63
L14323,No,No,No,
L14324,Yes,Yes,Yes,66
L14325,Yes,No,No,
L14326,No,No,No,
L14327,No,No,No,
L14328,Yes,Yes,Yes,77
L14329,Yes,No,No,
L14330,Yes,Yes,No,57
L14331,Yes,Yes,Yes,87
L14332,No,No,No,
L14333,Yes,Yes,No,67
L14334,No,No,No,
L14335,No,No,No,
L14336,No,No,No,
L14337,Yes,Yes,Yes,82
L14338,Yes,No,No,
L14339,Yes,No,No,
L14340,Yes,Yes,Yes,83
L14341,Yes,Yes,Yes,70
L14342,Yes,No,No,
L14343,Yes,Yes,Yes,82
L14344,No,No,No,
L14345,Yes,Yes,No,68
L14346,No,No,No,
L14347,Yes,No,No,
L14348,Yes,No,No,
L14349,Yes,No,No,
L14350,No,No,No,
L14351,No,No,No,
L14352,Yes,No,No,
L14353,Yes,No,No,
L14354,Yes,Yes,No,60
L14355,Yes,No,No,
L14356,Yes,No,No,
L14357,No,No,No,
L14358,Yes,No,No,
L14359,No,No,No,
L14360,Yes,No,No,
L14361,No,No,No,
L14362,No,No,No,
L14363,No,No,No,
L14364,No,No,No,
L14365,No,No,No,
L14366,Yes,No,No,
L14367,No,No,No,
L14368,Yes,Yes,No,59
L14369,Yes,Yes,No,61
L14370,Yes,Yes,No,75
L14371,Yes,No,No,
L14372,Yes,Yes,No,66
L14373,Yes,Yes,Yes,66
L14374,Yes,Yes,Yes,75
L14375,Yes,Yes,Yes,78
L14376,Yes,Yes,Yes,70
L14377,Yes,Yes,Yes,66
L14378,Yes,No,No,
L14379,Yes,Yes,No,61
L14380,Yes,Yes,No,63
L14381,Yes,No,No,
L14382,No,No,No,
L14383,Yes,Yes,Yes,78
L14384,No,No,No,
L14385,Yes,Yes,Yes,82
L14386,Yes,No,No,
L14387,Yes,No,No,
L14388,Yes,Yes,No,67
L14389,Yes,Yes,No,64
L14390,Yes,No,No,
L14391,Yes,Yes,No,70
L14392,No,No,No,
L14393,Yes,No,No,
L14394,No,No,No,
L14395,Yes,Yes,Yes,74
L14396,No,No,No,
L14397,No,No,No,
L14398,Yes,Yes,No,66
L14399,Yes,No,No,
L14400,Yes,Yes,Yes,63
L14401,No,No,No,
L14402,Yes,Yes,Yes,73
L14403,No,No,No,
L14404,Yes,No,No,
L14405,No,No,No,
L14406,No,No,No,
L14407,Yes,Yes,Yes,78
L14408,No,No,No,
L14409,Yes,No,No,
L14410,Yes,No,No,
L14411,Yes,Yes,Yes,73
L14412,No,No,No,
L14413,Yes,Yes,No,78
L14414,Yes,Yes,Yes,60
L14415,Yes,Yes,Yes,67
L14416,No,No,No,
L14417,No,No,No,
L14418,Yes,No,No,
L14419,Yes,Yes,Yes,76
L14420,Yes,Yes,Yes,78
L14421,Yes,No,No,
L14422,Yes,No,No,
L14423,No,No,No,
L14424,No,No,No,
L14425,No,No,No,
L14426,No,No,No,
L14427,Yes,Yes,Yes,70
L14428,Yes,No,No,
L14429,No,No,No,
L14430,Yes,Yes,Yes,77
L14431,Yes,No,No,
L14432,Yes,Yes,No,57
L14433,No,No,No,
L14434,Yes,No,No,
L14435,No,No,No,
L14436,Yes,No,No,
L14437,No,No,No,
L14438,No,No,No,
L14439,Yes,Yes,Yes,71
L14440,Yes,No,No,
L14441,No,No,No,
L14442,Yes,No,No,
L14443,No,No,No,
L14444,Yes,Yes,Yes,75
L14445,Yes,No,No,
L14446,Yes,Yes,Yes,63
L14447,Yes,No,No,
L14448,No,No,No,
L14449,Yes,Yes,No,68
L14450,No,No,No,
L14451,Yes,Yes,Yes,81
L14452,No,No,No,
L14453,Yes,No,No,
L14454,Yes,Yes,No,56
L14455,Yes,Yes,No,67
L14456,Yes,Yes,No,63
L14457,Yes,No,No,
L14458,No,No,No,
L14459,No,No,No,
L14460,Yes,No,No,
L14461,No,No,No,
L14462,Yes,Yes,Yes,76
L14463,Yes,Yes,No,62
L14464,Yes,Yes,No,59
L14465,Yes,No,No,
L14466,No,No,No,
L14467,Yes,Yes,Yes,78
L14468,No,No,No,
L14469,No,No,No,
L14470,Yes,Yes,No,70
L14471,No,No,No,
L14472,No,No,No,
L14473,No,No,No,
L14474,Yes,Yes,No,58
L14475,Yes,No,No,
L14476,No,No,No,
L14477,Yes,Yes,No,58
L14478,Yes,Yes,Yes,77
L14479,Yes,Yes,No,55
L14480,Yes,No,No,
L14481,No,No,No,
L14482,No,No,No,
L14483,Yes,Yes,Yes,83
L14484,Yes,No,No,
L14485,No,No,No,
L14486,Yes,Yes,No,66
L14487,Yes,No,No,
L14488,No,No,No,
L14489,No,No,No,
L14490,Yes,No,No,
L14491,Yes,Yes,Yes,71
L14492,No,No,No,
L14493,No,No,No,
L14494,Yes,No,No,
L14495,Yes,No,No,
L14496,Yes,No,No,
L14497,Yes,No,No,
L14498,Yes,Yes,Yes,65
L14499,Yes,No,No,
L14500,Yes,No,No,
L14501,Yes,Yes,No,60
L14502,No,No,No,
L14503,Yes,No,No,
L14504,Yes,No,No,
L14505,Yes,Yes,Yes,71
L14506,Yes,No,No,
L14507,No,No,No,
L14508,Yes,No,No,
L14509,Yes,Yes,Yes,70
L14510,Yes,Yes,Yes,88
L14511,Yes,Yes,Yes,60
L14512,No,No,No,
L14513,Yes,Yes,No,65
L14514,Yes,Yes,Yes,86
L14515,Yes,No,No,
L14516,Yes,No,No,
L14517,Yes,No,No,
L14518,No,No,No,
L14519,Yes,Yes,Yes,81
L14520,No,No,No,
L14521,Yes,No,No,
L14522,Yes,Yes,Yes,83
L14523,Yes,Yes,Yes,78
L14524,No,No,No,
L14525,Yes,No,No,
L14526,Yes,No,No,
L14527,Yes,No,No,
L14528,Yes,Yes,No,55
L14529,Yes,Yes,No,60
L14530,No,No,No,
L14531,No,No,No,
L14532,Yes,No,No,
L14533,Yes,Yes,No,75
L14534,No,No,No,
L14535,Yes,Yes,No,66
L14536,Yes,Yes,Yes,87
L14537,No,No,No,
L14538,Yes,Yes,No,68
L14539,Yes,Yes,Yes,69
L14540,Yes,Yes,Yes,85
L14541,Yes,Yes,No,62
L14542,No,No,No,
L14543,Yes,No,No,
L14544,Yes,Yes,No,75
L14545,No,No,No,
L14546,Yes,Yes,Yes,86
L14547,Yes,No,No,
L14548,No,No,No,
L14549,Yes,No,No,
L14550,Yes,Yes,No,76
L14551,No,No,No,
L14552,Yes,Yes,No,62
L14553,No,No,No,
L14554,No,No,No,
L14555,Yes,Yes,Yes,88
L14556,No,No,No,
L14557,No,No,No,
L14558,No,No,No,
L14559,Yes,No,No,
L14560,Yes,No,No,
L14561,Yes,Yes,No,62
L14562,Yes,Yes,No,57
L14563,Yes,Yes,Yes,76
L14564,No,No,No,
L14565,Yes,Yes,Yes,73
L14566,Yes,Yes,No,64
L14567,No,No,No,
L14568,Yes,Yes,No,72
L14569,Yes,No,No,
L14570,Yes,Yes,No,63
L14571,Yes,Yes,Yes,75
L14572,Yes,No,No,
L14573,Yes,No,No,
L14574,No,No,No,
L14575,Yes,Yes,Yes,77
L14576,No,No,No,
L14577,Yes,No,No,
L14578,No,No,No,
L14579,No,No,No,
L14580,Yes,Yes,No,69
L14581,No,No,No,
L14582,No,No,No,
L14583,Yes,Yes,No,66
L14584,Yes,No,No,
L14585,Yes,No,No,
L14586,Yes,Yes,Yes,79
L14587,Yes,Yes,Yes,88
L14588,Yes,No,No,
L14589,Yes,No,No,
L14590,Yes,Yes,Yes,71
L14591,No,No,No,
L14592,No,No,No,
L14593,Yes,No,No,
L14594,Yes,Yes,Yes,82
L14595,No,No,No,
L14596,Yes,No,No,
L14597,No,No,No,
L14598,No,No,No,
L14599,Yes,Yes,Yes,79
L14600,Yes,No,No,
L14601,Yes,Yes,Yes,86
L14602,No,No,No,
L14603,No,No,No,
L14604,No,No,No,
L14605,Yes,No,No,
L14606,No,No,No,
L14607,Yes,Yes,Yes,76
L14608,Yes,No,No,
L14609,Yes,Yes,No,73
L14610,Yes,No,No,
L14611,Yes,Yes,Yes,84
L14612,No,No,No,
L14613,Yes,Yes,No,61
L14614,Yes,Yes,Yes,85
L14615,Yes,No,No,
L14616,Yes,Yes,Yes,80
L14617,No,No,No,
L14618,Yes,Yes,Yes,78
L14619,No,No,No,
L14620,Yes,No,No,
L14621,No,No,No,
L14622,No,No,No,
L14623,Yes,Yes,No,60
L14624,No,No,No,
L14625,No,No,No,
L14626,Yes,No,No,
L14627,Yes,Yes,No,60
L14628,Yes,Yes,No,58
L14629,No,No,No,
L14630,Yes,Yes,Yes,76
L14631,Yes,Yes,No,73
L14632,Yes,Yes,Yes,71
L14633,Yes,No,No,
L14634,No,No,No,
L14635,Yes,Yes,No,63
L14636,No,No,No,
L14637,No,No,No,
L14638,Yes,Yes,Yes,60
L14639,Yes,Yes,Yes,88
L14640,Yes,No,No,
L14641,Yes,No,No,
L14642,Yes,No,No,
L14643,No,No,No,
L14644,Yes,Yes,Yes,72
L14645,Yes,Yes,No,71
L14646,Yes,Yes,No,67
L14647,No,No,No,
L14648,No,No,No,
L14649,Yes,Yes,No,69
L14650,No,No,No,
L14651,No,No,No,
L14652,No,No,No,
L14653,Yes,No,No,
L14654,Yes,No,No,
L14655,Yes,Yes,No,54
L14656,Yes,No,No,
L14657,No,No,No,
L14658,Yes,Yes,Yes,85
L14659,Yes,Yes,Yes,70
L14660,No,No,No,
L14661,No,No,No,
L14662,Yes,No,No,
L14663,Yes,No,No,
L14664,Yes,Yes,Yes,71
L14665,No,No,No,
L14666,Yes,Yes,No,56
L14667,No,No,No,
L14668,No,No,No,
L14669,Yes,No,No,
L14670,Yes,Yes,No,68
L14671,No,No,No,
L14672,Yes,Yes,Yes,79
L14673,Yes,Yes,Yes,69
L14674,Yes,No,No,
L14675,No,No,No,
L14676,Yes,Yes,No,58
L14677,Yes,No,No,
L14678,No,No,No,
L14679,Yes,Yes,No,60
L14680,Yes,Yes,Yes,73
L14681,Yes,Yes,Yes,83
L14682,No,No,No,
L14683,Yes,No,No,
L14684,Yes,Yes,No,63
L14685,Yes,No,No,
L14686,Yes,No,No,
L14687,Yes,Yes,Yes,89
L14688,Yes,No,No,
L14689,No,No,No,
L14690,Yes,Yes,No,53
L14691,Yes,Yes,No,62
L14692,Yes,Yes,No,67
L14693,Yes,No,No,
L14694,Yes,Yes,No,65
L14695,Yes,Yes,No,67
L14696,Yes,No,No,
L14697,Yes,No,No,
L14698,Yes,No,No,
L14699,Yes,No,No,
L14700,Yes,Yes,Yes,66
L14701,Yes,No,No,
L14702,Yes,No,No,
L14703,Yes,No,No,
L14704,Yes,No,No,
L14705,Yes,Yes,Yes,78
L14706,No,No,No,
L14707,Yes,Yes,No,68
L14708,No,No,No,
L14709,Yes,No,No,
L14710,Yes,Yes,Yes,83
L14711,Yes,Yes,No,59
L14712,No,No,No,
L14713,Yes,Yes,Yes,76
L14714,Yes,No,No,
L14715,Yes,Yes,Yes,79
L14716,Yes,Yes,Yes,74
L14717,Yes,No,No,
L14718,No,No,No,
L14719,Yes,Yes,Yes,74
L14720,No,No,No,
L14721,Yes,Yes,Yes,72
L14722,Yes,No,No,
L14723,No,No,No,
L14724,Yes,Yes,No,69
L14725,Yes,Yes,No,57
L14726,No,No,No,
L14727,No,No,No,
L14728,Yes,Yes,No,73
L14729,Yes,Yes,Yes,80
L14730,No,No,No,
L14731,No,No,No,
L14732,Yes,Yes,No,52
L14733,Yes,Yes,Yes,67
L14734,No,No,No,
L14735,No,No,No,
L14736,Yes,No,No,
L14737,Yes,No,No,
L14738,Yes,Yes,Yes,82
L14739,Yes,No,No,
L14740,No,No,No,
L14741,No,No,No,
L14742,Yes,No,No,
L14743,No,No,No,
L14744,Yes,Yes,No,62
L14745,Yes,No,No,
L14746,Yes,Yes,Yes,80
L14747,No,No,No,
L14748,Yes,No,No,
L14749,No,No,No,
L14750,Yes,Yes,Yes,73
L14751,Yes,Yes,No,60
L14752,Yes,Yes,No,76
